4 4
27 181 2
105 159 2
242 72 2
300 294 2
264 179 2
61 194 2
210 127 2
113 176 2
176 82 2
221 46 2
154 33 2
30 2 2
224 207 2
220 126 2
105 260 2
208 181 2
118 68 2
241 9 2
89 11 2
184 155 2
7 146 2
93 87 2
264 110 2
233 101 2
167 158 2
61 127 2
231 87 2
233 212 2
1 149 2
172 236 2
206 39 2
267 261 2
76 205 2
57 251 2
77 253 2
117 29 2
11 238 2
223 218 2
223 260 2
142 114 2
7 104 2
1 281 2
205 29 2
299 48 2
23 176 2
201 164 2
145 3 2
29 2 2
6 220 2
134 228 2
119 269 2
117 176 2
109 122 2
192 159 2
272 282 2
81 56 2
60 171 2
125 278 2
113 37 2
129 50 2
193 281 2
177 224 2
143 162 2
181 22 2
68 258 2
190 8 2
231 223 2
109 233 2
57 187 2
215 23 2
273 188 2
208 168 2
93 232 2
51 82 2
164 48 2
58 193 2
262 88 2
49 254 2
106 230 2
242 197 2
286 75 2
199 128 2
211 274 2
184 4 2
62 225 2
186 160 2
167 259 2
71 169 2
26 57 2
227 252 2
18 227 2
150 47 2
226 251 2
192 10 2
1 188 2
222 234 2
209 132 2
272 2 2
136 62 2
252 31 2
286 34 2
71 142 2
10 257 2
122 267 2
170 280 2
38 285 2
158 73 2
234 260 2
270 187 2
240 266 2
202 69 2
145 163 2
288 273 2
61 111 2
41 236 2
220 2 2
9 15 2
242 265 2
150 152 2
247 244 2
26 115 2
105 181 2
175 90 2
76 284 2
229 63 2
276 234 2
16 107 2
273 287 2
285 142 2
292 246 2
255 35 2
276 293 2
299 250 2
85 105 2
37 249 2
10 261 2
222 115 2
247 87 2
24 74 2
16 90 2
265 226 2
115 176 2
55 21 2
40 125 2
86 87 2
217 51 2
150 175 2
240 118 2
299 41 2
210 185 2
210 168 2
120 99 2
127 166 2
300 98 2
187 252 2
180 268 2
103 72 2
250 58 2
70 282 2
276 49 2
185 50 2
38 265 2
226 36 2
14 258 2
215 89 2
144 157 2
182 99 2
277 126 2
153 143 2
207 188 2
284 274 2
28 294 2
147 287 2
58 35 2
129 101 2
214 262 2
98 293 2
113 200 2
243 79 2
65 223 2
154 241 2
171 282 2
124 73 2
300 126 2
190 193 2
286 8 2
217 281 2
273 157 2
79 6 2
250 263 2
176 90 2
105 26 2
162 244 2
266 245 2
3 173 2
46 88 2
116 31 2
279 35 2
176 149 2
168 253 2
169 31 2
19 290 2
106 218 2
4 213 2
234 149 2
198 166 2
46 10 2
18 164 2
85 208 2
61 9 2
136 43 2
286 263 2
97 261 2
211 239 2
208 202 2
94 32 2
126 90 2
117 122 2
160 188 2
271 228 2
165 216 2
254 3 2
86 228 2
177 285 2
289 99 2
203 251 2
154 68 2
245 130 2
205 9 2
6 124 2
105 92 2
246 143 2
155 82 2
255 157 2
93 288 2
5 194 2
38 213 2
266 19 2
26 141 2
186 191 2
184 219 2
23 212 2
97 162 2
30 35 2
147 192 2
91 288 2
17 19 2
139 33 2
89 148 2
225 236 2
129 202 2
127 233 2
29 27 2
48 132 2
59 27 2
34 204 2
247 126 2
84 32 2
79 213 2
7 192 2
210 166 2
138 227 2
30 123 2
62 211 2
170 38 2
260 68 2
163 15 2
136 174 2
300 146 2
87 15 2
279 256 2
186 58 2
270 126 2
292 238 2
41 159 2
271 159 2
5 258 2
222 286 2
240 227 2
7 287 2
116 88 2
90 228 2
110 121 2
57 146 2
115 211 2
27 25 2
89 246 2
12 72 2
261 293 2
242 101 2
81 202 2
285 287 2
144 117 2
86 260 2
96 208 2
225 73 2
7 225 2
233 277 2
187 236 2
10 173 2
9 280 2
162 72 2
167 45 2
185 289 2
138 13 2
59 150 2
68 82 2
229 155 2
30 51 2
85 177 2
125 92 2
237 273 2
180 2 2
133 157 2
16 188 2
207 287 2
81 6 2
169 290 2
267 260 2
203 35 2
43 1 2
266 271 2
165 121 2
215 250 2
152 287 2
270 157 2
70 181 2
221 238 2
78 41 2
56 68 2
210 137 2
76 203 2
230 55 2
126 239 2
299 5 2
299 269 2
113 70 2
274 98 2
57 159 2
107 236 2
297 127 2
125 25 2
253 173 2
291 232 2
115 224 2
259 54 2
281 74 2
85 136 2
40 101 2
7 260 2
201 101 2
56 266 2
47 69 2
167 283 2
24 53 2
190 174 2
259 103 2
210 72 2
222 73 2
81 87 2
161 160 2
89 234 2
58 73 2
61 284 2
226 141 2
226 280 2
89 58 2
179 99 2
9 121 2
28 15 2
262 48 2
40 124 2
136 36 2
141 156 2
9 131 2
55 140 2
12 27 2
84 289 2
246 66 2
113 134 2
265 275 2
174 232 2
215 180 2
97 207 2
154 249 2
105 13 2
286 250 2
201 217 2
270 8 2
145 86 2
117 120 2
225 253 2
127 22 2
195 135 2
183 123 2
12 68 2
116 32 2
96 261 2
109 78 2
174 70 2
241 146 2
198 96 2
154 261 2
254 178 2
62 236 2
186 180 2
202 169 2
7 186 2
60 75 2
220 183 2
38 226 2
223 282 2
152 74 2
174 179 2
175 66 2
294 35 2
18 166 2
245 74 2
61 125 2
174 14 2
95 21 2
65 132 2
106 47 2
291 28 2
219 232 2
265 169 2
202 173 2
95 68 2
154 279 2
56 83 2
285 282 2
210 293 2
215 186 2
265 90 2
16 209 2
95 1 2
240 203 2
270 48 2
73 101 2
5 67 2
17 32 2
191 15 2
234 249 2
80 293 2
216 149 2
259 280 2
124 234 2
275 212 2
185 148 2
52 46 2
130 158 2
43 293 2
17 47 2
206 15 2
116 134 2
160 277 2
17 129 2
69 263 2
288 279 2
4 234 2
270 239 2
19 142 2
279 22 2
8 83 2
174 139 2
93 108 2
299 281 2
190 143 2
141 273 2
208 45 2
19 72 2
129 171 2
153 220 2
127 282 2
285 262 2
89 237 2
7 157 2
79 153 2
116 1 2
91 283 2
2 293 2
37 140 2
89 33 2
160 54 2
165 265 2
267 15 2
52 66 2
295 145 2
134 99 2
177 163 2
68 45 2
33 228 2
269 36 2
277 54 2
189 212 2
84 65 2
162 272 2
40 197 2
80 116 2
119 199 2
197 118 2
48 39 2
17 105 2
61 142 2
210 288 2
129 262 2
116 122 2
107 213 2
51 193 2
129 148 2
215 27 2
288 171 2
49 218 2
197 267 2
198 43 2
164 9 2
115 163 2
65 257 2
160 34 2
150 180 2
194 263 2
222 110 2
197 273 2
38 14 2
31 249 2
138 14 2
29 141 2
192 87 2
85 212 2
151 153 2
297 88 2
266 172 2
168 261 2
47 94 2
1 207 2
291 98 2
16 285 2
228 123 2
121 169 2
152 249 2
183 251 2
299 32 2
277 216 2
91 137 2
185 214 2
81 275 2
244 171 2
47 49 2
265 273 2
208 281 2
231 100 2
107 54 2
65 9 2
175 83 2
244 228 2
298 262 2
179 213 2
109 50 2
176 31 2
131 13 2
294 133 2
6 217 2
121 159 2
26 101 2
79 155 2
255 47 2
250 169 2
226 121 2
60 267 2
96 36 2
242 281 2
264 50 2
1 238 2
96 148 2
259 281 2
139 155 2
77 50 2
165 79 2
110 86 2
149 39 2
205 31 2
214 131 2
80 115 2
48 296 2
96 162 2
125 68 2
59 99 2
135 183 2
78 171 2
268 228 2
28 93 2
67 63 2
190 277 2
267 27 2
240 188 2
295 271 2
226 176 2
133 232 2
71 204 2
40 32 2
81 249 2
146 272 2
161 114 2
105 238 2
240 43 2
259 191 2
222 91 2
57 287 2
41 90 2
8 237 2
295 93 2
17 29 2
168 72 2
97 170 2
258 249 2
151 237 2
286 32 2
154 218 2
150 93 2
51 74 2
242 246 2
69 63 2
4 54 2
222 125 2
144 202 2
220 68 2
76 94 2
120 134 2
116 25 2
271 236 2
67 125 2
60 137 2
84 129 2
138 214 2
115 279 2
92 128 2
124 288 2
76 212 2
61 75 2
14 239 2
7 110 2
246 237 2
20 245 2
269 244 2
267 108 2
190 128 2
265 224 2
294 51 2
270 3 2
28 141 2
40 277 2
83 207 2
183 3 2
154 229 2
145 27 2
249 213 2
292 45 2
217 159 2
215 276 2
220 48 2
19 23 2
129 37 2
36 101 2
206 16 2
177 37 2
127 15 2
94 139 2
49 14 2
295 234 2
119 145 2
130 256 2
106 84 2
95 294 2
38 184 2
156 282 2
265 93 2
197 114 2
4 82 2
11 212 2
115 149 2
80 254 2
59 46 2
165 115 2
270 275 2
125 73 2
64 72 2
116 209 2
152 211 2
17 103 2
230 48 2
192 273 2
247 42 2
229 246 2
170 153 2
204 37 2
60 50 2
223 75 2
297 284 2
276 88 2
46 231 2
181 39 2
43 161 2
38 239 2
68 193 2
32 169 2
83 72 2
126 99 2
222 267 2
175 272 2
20 121 2
256 66 2
145 267 2
139 193 2
210 15 2
231 291 2
144 279 2
109 171 2
118 260 2
68 200 2
101 249 2
262 216 2
112 85 2
284 54 2
161 203 2
208 62 2
79 42 2
131 73 2
185 36 2
76 45 2
92 29 2
86 73 2
186 98 2
44 166 2
24 238 2
287 263 2
160 25 2
230 210 2
240 257 2
60 285 2
260 149 2
300 186 2
80 88 2
80 4 2
21 180 2
28 35 2
127 185 2
145 204 2
245 251 2
214 213 2
69 162 2
276 185 2
231 269 2
48 99 2
139 249 2
276 263 2
255 168 2
162 257 2
6 260 2
286 297 2
205 53 2
102 208 2
168 39 2
138 69 2
60 30 2
202 225 2
189 149 2
7 297 2
174 234 2
231 115 2
295 263 2
63 101 2
190 111 2
299 8 2
210 250 2
55 188 2
48 253 2
126 148 2
14 143 2
94 249 2
132 73 2
79 158 2
202 287 2
222 292 2
259 237 2
129 257 2
49 256 2
221 181 2
14 178 2
18 296 2
67 117 2
195 60 2
75 98 2
180 272 2
270 15 2
141 148 2
222 291 2
119 298 2
89 175 2
170 72 2
26 237 2
170 75 2
292 87 2
57 188 2
160 143 2
153 87 2
79 114 2
145 290 2
213 157 2
125 13 2
41 45 2
192 43 2
162 159 2
6 28 2
298 289 2
298 250 2
297 232 2
124 31 2
224 66 2
110 216 2
222 245 2
264 86 2
49 11 2
183 22 2
269 261 2
25 54 2
291 283 2
246 207 2
80 179 2
31 99 2
208 116 2
146 25 2
144 264 2
18 44 2
253 83 2
46 55 2
13 290 2
111 257 2
54 279 2
177 35 2
12 36 2
198 36 2
167 35 2
242 73 2
65 37 2
119 135 2
270 77 2
216 235 2
52 208 2
46 161 2
119 202 2
67 19 2
90 268 2
43 257 2
221 125 2
228 218 2
245 82 2
190 145 2
171 296 2
146 114 2
29 245 2
57 253 2
167 55 2
59 155 2
33 237 2
267 235 2
8 10 2
142 253 2
264 130 2
4 296 2
116 259 2
115 244 2
105 20 2
138 237 2
95 27 2
47 32 2
53 173 2
226 113 2
73 193 2
299 209 2
276 245 2
41 281 2
106 69 2
136 114 2
25 169 2
30 155 2
46 279 2
56 2 2
152 205 2
227 254 2
260 228 2
76 281 2
251 263 2
127 90 2
189 204 2
165 19 2
210 265 2
154 197 2
169 228 2
153 55 2
190 212 2
47 171 2
97 67 2
195 105 2
20 46 2
107 212 2
152 28 2
195 13 2
27 173 2
297 76 2
260 130 2
110 135 2
109 223 2
160 173 2
254 272 2
152 94 2
16 68 2
67 69 2
110 233 2
85 131 2
196 234 2
182 125 2
154 248 2
151 293 2
271 155 2
215 24 2
9 149 2
18 216 2
299 57 2
222 15 2
81 70 2
209 199 2
62 131 2
254 104 2
206 74 2
81 83 2
12 63 2
130 90 2
277 27 2
252 251 2
59 181 2
102 71 2
119 245 2
182 216 2
117 100 2
224 14 2
180 68 2
241 76 2
46 244 2
49 188 2
300 121 2
240 237 2
183 99 2
7 246 2
151 124 2
59 103 2
127 79 2
43 216 2
85 225 2
273 11 2
168 13 2
36 199 2
68 181 2
276 79 2
154 111 2
292 57 2
17 13 2
156 232 2
151 166 2
52 54 2
273 66 2
202 200 2
205 103 2
116 280 2
151 254 2
299 253 2
125 23 2
253 158 2
61 15 2
158 72 2
286 117 2
62 126 2
14 53 2
265 284 2
170 242 2
6 237 2
61 36 2
241 259 2
146 11 2
99 239 2
115 259 2
295 22 2
210 164 2
119 75 2
284 58 2
115 227 2
211 278 2
98 228 2
121 155 2
206 225 2
269 257 2
229 255 2
62 289 2
134 82 2
117 77 2
160 87 2
124 146 2
219 227 2
112 269 2
135 10 2
119 63 2
154 296 2
18 189 2
92 70 2
97 90 2
148 232 2
125 260 2
231 214 2
107 293 2
6 117 2
60 87 2
186 249 2
38 189 2
80 191 2
105 91 2
20 74 2
229 121 2
162 163 2
196 25 2
229 274 2
300 49 2
151 122 2
272 181 2
198 214 2
221 166 2
226 132 2
161 29 2
153 284 2
161 113 2
153 252 2
174 73 2
223 48 2
286 130 2
172 250 2
94 288 2
145 8 2
68 191 2
182 49 2
130 274 2
215 44 2
180 253 2
144 73 2
16 217 2
137 204 2
111 95 2
227 132 2
83 293 2
6 161 2
250 25 2
215 133 2
85 182 2
20 55 2
233 68 2
93 118 2
300 264 2
262 159 2
137 217 2
64 27 2
229 273 2
109 232 2
271 289 2
27 249 2
111 77 2
80 64 2
172 251 2
200 191 2
150 210 2
223 284 2
227 123 2
56 15 2
91 186 2
154 104 2
265 115 2
230 133 2
204 148 2
189 162 2
42 181 2
248 50 2
210 91 2
205 50 2
46 9 2
81 90 2
85 62 2
135 216 2
46 58 2
227 271 2
109 37 2
121 181 2
172 78 2
2 213 2
252 157 2
161 11 2
53 232 2
125 272 2
79 33 2
105 183 2
170 29 2
230 218 2
88 252 2
138 236 2
298 241 2
177 191 2
169 171 2
224 245 2
146 213 2
300 246 2
57 103 2
8 71 2
134 287 2
97 158 2
121 156 2
47 52 2
127 134 2
285 289 2
207 228 2
155 283 2
130 128 2
55 77 2
288 189 2
182 291 2
139 77 2
291 13 2
9 27 2
220 176 2
97 49 2
11 42 2
109 287 2
154 102 2
177 50 2
197 208 2
119 141 2
61 260 2
29 273 2
243 48 2
100 118 2
267 130 2
5 227 2
8 131 2
84 6 2
150 188 2
187 235 2
170 225 2
74 157 2
221 141 2
226 54 2
194 193 2
255 205 2
254 68 2
59 163 2
199 279 2
150 87 2
7 10 2
242 93 2
84 238 2
204 232 2
80 274 2
297 98 2
7 245 2
277 199 2
234 178 2
85 140 2
15 279 2
237 236 2
190 14 2
243 263 2
243 133 2
92 99 2
197 167 2
137 225 2
111 69 2
118 225 2
111 34 2
226 133 2
269 107 2
167 137 2
146 294 2
55 9 2
243 223 2
128 268 2
96 44 2
189 216 2
205 160 2
100 142 2
190 116 2
264 267 2
51 39 2
152 221 2
195 286 2
69 11 2
241 280 2
165 182 2
64 207 2
194 267 2
97 121 2
118 121 2
225 135 2
177 79 2
54 181 2
4 227 2
252 279 2
206 258 2
153 58 2
256 249 2
29 213 2
77 68 2
164 252 2
242 49 2
129 39 2
28 279 2
62 90 2
97 109 2
286 231 2
63 271 2
245 22 2
161 107 2
154 266 2
92 39 2
154 167 2
105 168 2
214 36 2
187 103 2
26 9 2
297 18 2
211 293 2
142 244 2
206 203 2
229 55 2
187 238 2
109 281 2
240 171 2
246 21 2
130 289 2
192 108 2
206 65 2
93 209 2
107 200 2
211 203 2
274 104 2
47 51 2
224 254 2
201 15 2
107 249 2
146 35 2
242 136 2
264 245 2
165 258 2
299 188 2
97 52 2
137 232 2
295 165 2
14 101 2
182 203 2
286 72 2
216 237 2
97 139 2
139 187 2
269 128 2
198 216 2
233 132 2
14 156 2
174 233 2
142 280 2
180 203 2
59 49 2
67 31 2
83 290 2
112 250 2
125 142 2
250 156 2
187 173 2
233 8 2
165 146 2
35 251 2
201 53 2
16 259 2
4 258 2
247 250 2
115 76 2
91 254 2
49 296 2
194 278 2
151 133 2
129 153 2
164 289 2
138 271 2
217 108 2
124 262 2
255 279 2
119 246 2
243 82 2
26 168 2
210 183 2
1 72 2
116 245 2
160 252 2
106 166 2
243 4 2
81 273 2
229 288 2
276 238 2
209 207 2
262 120 2
199 104 2
297 111 2
220 36 2
265 137 2
190 29 2
167 74 2
61 22 2
19 200 2
291 161 2
4 55 2
136 244 2
30 77 2
210 248 2
226 155 2
89 204 2
265 104 2
117 238 2
18 129 2
185 117 2
277 87 2
194 122 2
256 213 2
201 181 2
21 57 2
85 251 2
203 50 2
147 8 2
254 36 2
223 169 2
44 77 2
219 171 2
52 142 2
7 295 2
36 90 2
192 162 2
174 141 2
62 256 2
210 182 2
206 153 2
205 267 2
215 283 2
60 22 2
95 207 2
162 239 2
116 98 2
262 118 2
299 44 2
8 15 2
136 277 2
96 296 2
15 72 2
87 261 2
264 134 2
187 203 2
80 1 2
79 224 2
231 70 2
125 245 2
85 57 2
193 280 2
33 98 2
81 53 2
127 78 2
174 254 2
1 156 2
2 258 2
56 225 2
237 281 2
183 236 2
240 66 2
1 141 2
150 238 2
58 296 2
20 50 2
224 263 2
229 238 2
223 24 2
202 228 2
32 166 2
149 296 2
294 128 2
199 228 2
71 87 2
52 257 2
23 200 2
22 39 2
119 186 2
88 180 2
80 65 2
276 189 2
69 246 2
300 86 2
102 137 2
150 8 2
60 187 2
262 101 2
77 200 2
288 10 2
127 202 2
105 148 2
275 11 2
177 229 2
195 282 2
65 244 2
128 74 2
165 114 2
243 117 2
191 244 2
222 143 2
176 42 2
289 296 2
272 99 2
94 42 2
190 87 2
233 171 2
5 15 2
202 281 2
34 280 2
201 92 2
298 284 2
186 74 2
266 35 2
291 120 2
74 66 2
20 239 2
105 37 2
185 202 2
295 274 2
193 263 2
42 45 2
55 171 2
113 68 2
237 155 2
288 193 2
124 277 2
192 75 2
265 280 2
62 39 2
1 263 2
205 237 2
168 211 2
148 83 2
206 142 2
91 6 2
178 238 2
4 223 2
127 109 2
206 103 2
276 117 2
80 140 2
14 274 2
187 159 2
257 157 2
227 253 2
135 256 2
29 239 2
272 54 2
162 73 2
166 72 2
19 12 2
126 199 2
143 289 2
229 95 2
211 73 2
136 86 2
204 73 2
28 217 2
273 178 2
119 168 2
174 74 2
20 294 2
12 280 2
138 121 2
197 269 2
78 168 2
264 108 2
264 231 2
67 290 2
97 39 2
230 282 2
113 77 2
48 159 2
155 218 2
57 163 2
118 281 2
92 274 2
154 135 2
294 271 2
81 89 2
180 31 2
27 278 2
5 1 2
233 55 2
23 162 2
23 228 2
67 199 2
279 218 2
119 242 2
49 238 2
44 73 2
171 238 2
291 10 2
184 13 2
117 113 2
31 296 2
11 123 2
215 81 2
206 231 2
147 268 2
230 37 2
216 253 2
189 36 2
118 173 2
164 143 2
209 101 2
112 133 2
88 114 2
20 156 2
81 223 2
253 149 2
233 103 2
147 196 2
5 18 2
227 33 2
115 36 2
153 236 2
262 15 2
273 123 2
219 12 2
64 267 2
67 177 2
78 74 2
5 63 2
292 181 2
194 121 2
185 41 2
175 75 2
92 296 2
164 173 2
210 116 2
6 66 2
141 283 2
116 214 2
177 258 2
229 218 2
234 176 2
119 252 2
115 217 2
231 281 2
132 133 2
56 186 2
230 101 2
217 66 2
88 169 2
172 290 2
96 58 2
64 146 2
76 261 2
300 276 2
271 293 2
147 41 2
252 53 2
136 25 2
76 34 2
164 90 2
38 146 2
4 92 2
69 48 2
247 58 2
80 97 2
164 157 2
194 233 2
182 220 2
210 57 2
241 41 2
110 131 2
187 199 2
111 66 2
68 15 2
105 114 2
182 218 2
198 131 2
75 283 2
183 133 2
136 243 2
273 90 2
202 218 2
298 236 2
117 69 2
136 24 2
19 168 2
177 268 2
128 98 2
85 250 2
185 279 2
200 283 2
94 63 2
105 101 2
91 259 2
179 283 2
190 244 2
91 168 2
35 296 2
264 42 2
220 149 2
55 284 2
230 242 2
152 69 2
96 70 2
291 41 2
205 290 2
20 153 2
164 180 2
43 6 2
61 281 2
222 263 2
127 128 2
165 8 2
143 130 2
17 130 2
27 126 2
46 246 2
194 46 2
24 181 2
78 277 2
206 227 2
245 157 2
240 148 2
196 218 2
65 159 2
240 128 2
122 142 2
220 74 2
31 239 2
159 178 2
115 287 2
97 157 2
170 58 2
270 2 2
52 252 2
262 148 2
21 123 2
265 148 2
79 185 2
136 134 2
44 25 2
222 227 2
300 232 2
40 235 2
147 108 2
164 272 2
186 293 2
30 282 2
167 166 2
150 297 2
47 249 2
204 140 2
266 239 2
153 101 2
5 225 2
7 167 2
194 92 2
111 283 2
184 48 2
109 257 2
294 50 2
206 124 2
108 236 2
89 178 2
277 104 2
76 135 2
63 15 2
161 280 2
210 73 2
120 123 2
190 120 2
206 233 2
53 207 2
61 220 2
163 108 2
224 155 2
194 228 2
138 273 2
292 289 2
267 31 2
168 176 2
147 266 2
68 123 2
180 73 2
11 82 2
154 225 2
292 31 2
186 71 2
259 140 2
8 104 2
285 24 2
162 25 2
170 283 2
275 13 2
202 176 2
264 277 2
122 27 2
190 93 2
203 248 2
267 134 2
20 193 2
195 49 2
152 18 2
109 24 2
52 260 2
294 213 2
222 67 2
206 133 2
80 21 2
84 219 2
286 64 2
187 34 2
150 168 2
47 132 2
142 37 2
71 234 2
300 123 2
147 61 2
167 113 2
274 123 2
41 36 2
6 54 2
172 239 2
34 68 2
37 281 2
176 273 2
69 176 2
156 181 2
51 83 2
230 6 2
11 99 2
262 99 2
245 158 2
206 130 2
30 217 2
223 246 2
294 108 2
69 35 2
230 260 2
196 125 2
118 179 2
269 8 2
135 280 2
255 268 2
295 121 2
26 110 2
198 273 2
96 98 2
121 278 2
291 95 2
57 216 2
201 274 2
136 103 2
16 24 2
49 22 2
250 148 2
275 131 2
31 218 2
16 268 2
145 191 2
184 291 2
17 265 2
166 193 2
145 160 2
196 10 2
220 257 2
40 79 2
255 173 2
28 98 2
70 72 2
281 296 2
12 74 2
68 126 2
290 218 2
29 258 2
20 233 2
243 237 2
251 287 2
102 57 2
95 83 2
161 118 2
179 2 2
224 74 2
156 244 2
205 135 2
38 139 2
205 284 2
12 155 2
59 189 2
95 228 2
221 93 2
51 268 2
52 288 2
34 108 2
11 54 2
243 221 2
230 291 2
233 124 2
241 116 2
176 22 2
30 57 2
38 167 2
122 171 2
291 293 2
167 31 2
159 37 2
194 264 2
241 96 2
16 212 2
291 55 2
251 123 2
79 175 2
241 47 2
183 272 2
18 20 2
275 200 2
38 24 2
206 285 2
146 180 2
210 101 2
80 75 2
30 213 2
10 126 2
115 253 2
154 211 2
143 253 2
52 10 2
142 282 2
126 53 2
64 159 2
174 200 2
177 272 2
127 115 2
153 219 2
155 232 2
134 279 2
106 25 2
247 211 2
6 31 2
161 68 2
40 73 2
215 84 2
286 53 2
288 103 2
84 137 2
7 217 2
49 281 2
184 298 2
142 90 2
221 197 2
252 228 2
43 193 2
62 9 2
284 281 2
219 39 2
182 167 2
129 83 2
30 103 2
267 74 2
137 280 2
240 236 2
102 238 2
292 282 2
59 248 2
100 69 2
204 101 2
243 258 2
16 227 2
292 109 2
113 281 2
269 11 2
19 31 2
185 224 2
215 132 2
102 214 2
127 258 2
69 158 2
24 164 2
16 77 2
124 2 2
97 119 2
18 254 2
184 265 2
195 264 2
262 146 2
160 90 2
135 101 2
294 173 2
137 3 2
113 249 2
219 126 2
196 253 2
42 218 2
241 48 2
274 128 2
15 45 2
56 171 2
40 160 2
58 256 2
170 156 2
124 104 2
47 71 2
258 212 2
112 79 2
195 11 2
182 185 2
260 203 2
223 34 2
216 101 2
57 259 2
54 2 2
50 207 2
60 130 2
102 36 2
220 289 2
189 134 2
181 99 2
85 108 2
11 66 2
187 169 2
189 228 2
247 175 2
38 197 2
49 99 2
241 123 2
229 116 2
156 280 2
195 106 2
107 24 2
146 134 2
182 208 2
177 11 2
168 199 2
226 90 2
26 276 2
24 160 2
149 289 2
40 65 2
146 235 2
152 91 2
55 143 2
2 239 2
67 86 2
216 73 2
117 200 2
231 216 2
289 232 2
217 253 2
176 66 2
247 75 2
160 121 2
206 292 2
198 200 2
168 258 2
273 54 2
242 82 2
8 251 2
182 278 2
231 262 2
17 211 2
154 143 2
136 280 2
3 251 2
93 203 2
243 276 2
143 178 2
10 272 2
229 122 2
195 50 2
135 274 2
61 278 2
226 289 2
29 140 2
264 221 2
162 249 2
142 101 2
127 189 2
272 207 2
222 31 2
121 253 2
139 282 2
273 99 2
20 254 2
246 87 2
32 35 2
233 224 2
208 2 2
117 233 2
63 181 2
59 101 2
65 95 2
211 35 2
105 272 2
206 19 2
208 74 2
269 296 2
187 268 2
137 207 2
79 101 2
216 72 2
255 202 2
166 214 2
80 37 2
245 11 2
113 278 2
67 11 2
192 123 2
150 248 2
186 88 2
195 221 2
216 33 2
26 159 2
59 282 2
99 104 2
153 45 2
154 61 2
288 25 2
219 31 2
127 174 2
120 188 2
285 284 2
187 101 2
12 83 2
60 213 2
135 239 2
299 138 2
85 260 2
70 158 2
182 13 2
198 192 2
222 52 2
91 104 2
40 135 2
210 37 2
30 187 2
254 217 2
143 3 2
295 27 2
278 173 2
138 217 2
300 204 2
98 232 2
139 135 2
222 177 2
81 9 2
16 179 2
298 76 2
81 296 2
105 216 2
61 249 2
96 252 2
23 213 2
168 63 2
280 287 2
28 263 2
206 257 2
192 189 2
126 282 2
237 39 2
24 55 2
165 98 2
177 111 2
146 87 2
118 228 2
149 171 2
184 217 2
214 261 2
222 248 2
246 86 2
81 268 2
150 22 2
107 173 2
275 100 2
264 217 2
139 181 2
7 122 2
237 66 2
3 83 2
52 186 2
143 200 2
122 205 2
255 83 2
71 15 2
51 263 2
128 39 2
29 11 2
71 235 2
242 125 2
286 166 2
61 296 2
146 37 2
97 81 2
26 264 2
241 157 2
161 71 2
271 213 2
234 179 2
206 180 2
136 110 2
107 78 2
111 233 2
284 98 2
165 272 2
292 34 2
116 90 2
265 239 2
277 228 2
60 108 2
285 11 2
159 287 2
241 185 2
226 45 2
112 158 2
85 223 2
8 282 2
202 227 2
285 234 2
223 201 2
183 128 2
119 123 2
166 227 2
107 216 2
4 256 2
5 70 2
86 254 2
242 68 2
113 58 2
151 280 2
267 14 2
242 75 2
201 280 2
67 110 2
16 132 2
169 261 2
230 1 2
12 159 2
124 27 2
283 249 2
85 10 2
7 101 2
220 21 2
195 144 2
293 249 2
255 275 2
85 246 2
195 285 2
154 53 2
206 290 2
190 248 2
80 137 2
253 123 2
267 180 2
161 256 2
91 272 2
168 135 2
265 83 2
38 176 2
158 280 2
85 148 2
223 207 2
109 279 2
119 25 2
151 103 2
132 90 2
20 199 2
4 209 2
77 2 2
7 272 2
87 132 2
210 125 2
144 72 2
242 96 2
64 107 2
174 217 2
119 46 2
242 213 2
170 88 2
294 14 2
105 87 2
97 122 2
245 131 2
116 207 2
144 49 2
10 98 2
109 169 2
186 209 2
116 237 2
22 213 2
209 121 2
97 46 2
168 58 2
154 175 2
147 39 2
81 262 2
279 280 2
210 117 2
270 169 2
127 181 2
170 205 2
128 289 2
26 54 2
44 121 2
60 259 2
112 57 2
165 274 2
163 218 2
77 212 2
109 69 2
226 69 2
298 294 2
95 39 2
84 241 2
81 245 2
190 118 2
170 248 2
194 27 2
20 288 2
14 248 2
226 231 2
194 217 2
205 72 2
185 46 2
11 283 2
266 162 2
16 6 2
150 277 2
221 135 2
229 27 2
196 201 2
192 174 2
9 289 2
222 157 2
158 90 2
205 98 2
136 223 2
224 63 2
85 233 2
97 100 2
96 225 2
295 44 2
47 91 2
247 30 2
234 296 2
113 12 2
135 238 2
254 108 2
88 120 2
210 23 2
36 45 2
116 175 2
211 253 2
36 173 2
206 183 2
153 25 2
246 179 2
255 103 2
84 253 2
38 115 2
185 70 2
60 155 2
30 135 2
202 124 2
182 86 2
107 39 2
56 203 2
37 74 2
250 246 2
152 261 2
17 119 2
166 114 2
215 47 2
225 268 2
198 145 2
196 164 2
55 15 2
116 21 2
245 216 2
222 140 2
97 219 2
186 280 2
62 48 2
147 183 2
119 233 2
136 145 2
115 75 2
206 135 2
62 101 2
89 288 2
126 2 2
40 295 2
142 271 2
151 263 2
67 193 2
57 35 2
292 96 2
255 209 2
82 171 2
84 164 2
81 163 2
115 34 2
266 9 2
247 235 2
97 183 2
38 110 2
197 51 2
192 172 2
115 248 2
168 68 2
44 249 2
298 45 2
150 201 2
2 289 2
251 114 2
184 55 2
255 63 2
154 273 2
